"","age","female","college","church","catholic","jewish","bible","income","pid","media","feeling.dem","feeling.demc","feeling.repc","feeling.rep","abortion","black","latino","white","gay.marriage","gay.discrimination","racial.resentment","moral.traditionalism","gay.therm","immigrants","gays.adoption","trans.military","authoritarianism","aid.blacks","sample_type","race","birthright.citizenship","dreamers","border.wall","urban.unrest","conservative"
"3971",80,1,0,NA,0,0,2,0,0.333333333333333,0,70,85,15,0,0,0,0,1,0,0,0.5,0.75,0.795918367346939,0,0,0,0.25,0,4,"white",0,0,0,0,0
"3972",50,1,1,NA,1,0,2,1,0.166666666666667,0,60,70,15,40,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,3,"white",0,0,0,0,0
"3973",62,0,0,1,0,0,3,1,0,0,0,85,0,0,1,0,1,0,1,1,NA,NA,NA,NA,1,NA,NA,1,3,"latino",0,0,0,0,0
"3974",35,0,1,NA,0,0,1,1,0,0,75,75,0,0,0,0,0,1,0,0,0.0625,0,0.693877551020408,0,0,0,0,0,4,"white",0,0,0,0,0
"3975",63,1,0,NA,0,0,1,1,0.666666666666667,0,30,50,0,30,0,0,1,0,0,0,0.3125,0.5,NA,0,0,0,0.5,0,4,"latino",0,0,0,0,0
"3976",70,1,0,0,0,0,3,0,0,NA,100,100,0,0,0,1,0,0,0,0,0.3125,0.5,0.489795918367347,NA,0,1,0.5,0,4,"black",0,0,0,0,0
"3977",27,0,1,1,0,0,3,0,0.666666666666667,NA,30,60,0,15,1,0,0,1,0,0,0.1875,1,0.387755102040816,0,1,0,0.5,0,3,"white",0,0,0,0,0
"3978",62,1,0,1,0,0,3,0,0.666666666666667,0,0,40,86,70,0,0,0,1,0,0,0.8125,1,NA,0,1,0,0.75,0,3,"white",1,0,1,0,0
"3979",29,1,1,NA,0,0,2,1,0,0,55,65,0,5,0,0,0,1,0,0,0,0.375,0.897959183673469,0,0,0,0.25,0,4,"white",0,0,0,0,0
"3980",61,0,0,1,0,0,3,0,0,0,70,70,0,0,0,1,0,0,1,0,0,0.375,0.489795918367347,0,1,0,0,0,3,"black",1,0,0,0,0
"3981",19,1,0,0,1,0,NA,0,0.166666666666667,0,60,85,0,50,0,0,0,0,0,0,0.3125,0.5,1,0,0,0,1,NA,4,"other",1,0,0,0,0
"3982",27,1,0,0,0,0,1,1,0.833333333333333,NA,0,0,100,100,0,0,0,1,0,0,0.5,0.5,0.489795918367347,0,0,0,1,NA,4,"white",0,1,1,NA,NA
"3983",73,1,0,1,0,0,3,1,1,0,15,0,85,70,1,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,4,"white",0,0,1,0,0
"3984",31,1,0,0,0,0,NA,0,0.5,NA,40,0,70,40,0,0,0,1,0,0,0.4375,0.375,0.489795918367347,0,0,NA,0,NA,4,"white",NA,NA,NA,NA,NA
"3985",50,0,1,NA,0,0,1,1,0.333333333333333,0,70,80,0,0,0,0,0,1,0,0,0.1875,0.75,0.846938775510204,0,0,0,0.25,0,4,"white",0,0,0,0,0
"3986",60,1,0,NA,0,0,3,0,0,0,70,85,0,0,0,1,0,0,0,1,NA,NA,NA,NA,0,NA,NA,NA,4,"black",0,1,0,0,0
"3987",55,NA,0,NA,0,0,NA,0,0.666666666666667,0,0,NA,85,70,NA,0,0,0,0,0,0.6875,0.875,0.591836734693878,0,0,0,0.75,1,3,"other",0,0,1,0,0
"3988",30,1,1,NA,0,0,1,0,0.5,NA,0,0,0,0,0,0,0,1,0,0,0,0.25,1,1,0,0,0,0,4,"white",1,0,0,0,0
"3989",25,0,0,NA,0,0,1,0,0.5,NA,30,15,40,50,0,0,0,0,0,0,0.5,0.5,0.846938775510204,1,0,0,0,1,3,"other",1,1,0,0,0
"3990",20,1,0,0,1,0,NA,0,0.5,0,0,40,50,70,0,0,0,1,0,0,0.4375,0.625,0.846938775510204,0,0,0,0.75,0,4,"white",1,0,0,1,1
"3991",-9,NA,1,0,0,0,2,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,NA,0,0,0,0,0
"3992",47,1,1,NA,0,0,2,0,0.166666666666667,0,70,85,0,15,0,0,0,1,0,0,0.1875,0.125,1,0,0,0,0.25,0,4,"white",0,0,0,0,0
"3993",61,1,0,NA,0,0,2,1,0.666666666666667,0,30,40,85,70,0,0,0,1,0,0,0.8125,0.625,0.489795918367347,0,0,1,0.5,0,4,"white",1,0,1,1,1
"3994",29,1,1,NA,0,0,1,0,0.5,0,50,50,50,50,0,0,0,1,0,0,0.3125,0.25,0.489795918367347,0,0,0,0.25,0,4,"white",0,0,0,0,0
"3995",70,0,0,0,0,0,3,0,1,0,0,0,100,85,0,0,0,1,1,0,0.75,0.75,NA,1,1,0,1,1,4,"white",1,1,1,1,1
"3996",56,1,0,NA,0,0,1,0,0,0,85,85,0,15,0,0,1,0,0,0,0.0625,0.375,0.489795918367347,0,0,0,0.25,0,4,"latino",0,0,0,0,0
"3997",59,0,0,NA,0,0,1,1,0.333333333333333,0,60,70,0,15,0,0,0,1,0,0,0.1875,0.125,0.846938775510204,0,0,1,0.25,0,3,"white",0,0,0,0,0
"3998",73,1,1,NA,0,0,NA,1,0,0,70,85,15,0,0,0,0,1,0,0,0,0.25,1,0,0,0,0.25,0,4,"white",0,0,0,0,0
"3999",71,1,0,NA,0,0,2,0,0.666666666666667,0,NA,NA,NA,NA,0,0,0,1,0,0,0.6875,0.875,0.489795918367347,1,0,0,0.25,0,3,"white",0,0,1,1,1
"4000",32,1,1,NA,0,0,2,1,0.166666666666667,0,50,60,0,20,0,0,0,0,0,0,0.4375,0.375,1,0,0,0,0.75,0,3,"other",0,0,0,0,0
"4001",79,1,0,1,1,0,2,1,0.333333333333333,0,40,60,70,40,1,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,4,"white",0,0,0,NA,NA
"4002",-9,1,1,NA,1,0,1,1,0.333333333333333,0,85,85,0,0,0,0,0,1,0,0,0,0.125,1,0,0,0,0.25,0,4,"white",0,0,0,0,0
"4003",49,1,0,NA,0,0,1,0,0,0,85,60,0,0,0,0,0,1,0,0,0.5,0.375,0.591836734693878,0,0,0,0.75,0,4,"white",0,0,1,0,0
"4004",43,1,0,NA,0,0,1,1,0.333333333333333,0,70,60,0,0,0,0,0,1,0,0,0.25,0.25,0.948979591836735,0,0,0,0.5,0,3,"white",0,0,0,0,0
"4005",39,1,1,NA,0,0,1,1,0.333333333333333,0,60,70,0,30,0,0,1,0,0,0,0,0.125,0.846938775510204,0,0,0,0,0,4,"latino",0,0,0,0,0
"4006",46,1,0,NA,0,0,3,1,0,0,85,100,0,0,0,1,0,0,0,0,0.25,0.25,1,0,0,0,1,0,3,"black",0,0,0,0,0
"4007",47,1,0,0,0,0,2,0,0.5,0,40,70,70,70,1,0,0,1,0,0,0.6875,0.375,0.387755102040816,0,0,0,1,NA,4,"white",0,1,0,NA,NA
"4008",72,1,0,1,0,0,3,1,1,0,0,0,100,100,0,0,0,1,0,0,0.75,0.75,0.489795918367347,0,1,1,0.25,1,3,"white",0,0,1,1,1
"4009",78,1,0,0,0,0,2,1,0,0,85,85,15,15,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,3,"other",1,0,1,0,0
"4010",68,0,0,0,0,0,3,1,1,0,15,0,90,60,0,0,0,1,1,0,0.8125,1,0.387755102040816,1,1,0,0.75,1,4,"white",1,0,1,0,0
"4011",47,1,1,NA,0,0,1,1,0.833333333333333,0,0,15,90,70,0,0,0,1,0,0,0.75,0.625,0.489795918367347,1,0,0,0.25,NA,3,"white",1,0,1,0,0
"4012",74,0,0,0,1,0,2,0,0.5,0,NA,NA,NA,NA,0,0,0,1,0,0,0.8125,0.625,0.489795918367347,0,0,1,0.75,NA,3,"white",0,0,1,1,1
"4013",-9,0,0,0,1,0,2,NA,1,0,0,0,100,100,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,3,"white",1,0,1,0,0
"4014",73,0,1,0,0,0,2,1,0.166666666666667,0,75,100,0,25,0,0,0,1,NA,0,0.25,0.5,0.693877551020408,NA,0,0,0,0,4,"white",0,0,0,0,0
"4015",31,0,1,0,0,0,2,1,0.333333333333333,0,60,70,0,15,0,0,0,1,0,0,0,0.125,0.846938775510204,0,0,0,0,0,4,"white",0,0,0,0,0
"4016",60,1,0,0,0,0,3,0,0.333333333333333,0,85,85,0,0,0,1,0,0,0,0,0.3125,0.625,0.489795918367347,0,0,0,0.75,1,4,"black",1,0,0,NA,NA
"4017",54,1,1,NA,0,0,1,1,0,0,70,100,0,0,0,0,0,1,0,0,0,0.375,1,0,0,0,0,0,4,"white",0,0,0,0,0
"4018",54,1,0,NA,0,0,1,1,0,0,85,100,0,0,0,0,0,1,0,0,0.125,0.25,1,0,0,0,0,0,3,"white",1,0,0,0,0
"4019",76,0,0,NA,NA,NA,NA,0,0,0,85,100,0,30,0,0,0,1,0,0,0.375,0.75,0.489795918367347,0,0,1,0.25,0,3,"white",0,0,0,0,0
"4020",67,1,0,1,0,0,3,0,0.5,0,50,70,0,50,1,0,0,1,1,1,0.125,0.5,0.489795918367347,0,1,1,0.5,0,4,"white",0,0,0,0,0
"4021",59,1,1,0,0,0,3,1,0.666666666666667,0,15,15,85,70,0,0,0,1,0,0,NA,0.75,0.489795918367347,0,1,NA,0,0,3,"white",0,0,1,1,1
"4022",30,1,1,NA,0,0,1,1,0.833333333333333,NA,0,35,85,50,0,0,0,1,0,0,0.5,0.5,0.795918367346939,0,0,1,0.25,0,4,"white",0,0,1,0,0
"4023",67,0,0,0,1,0,3,1,1,0,0,0,100,70,0,0,0,1,0,1,NA,NA,NA,NA,1,NA,NA,1,4,"white",1,0,1,1,1
"4024",62,1,1,1,0,0,2,NA,1,0,0,0,70,70,0,0,0,1,1,0,0.75,1,0.387755102040816,1,1,0,0.75,0,4,"white",1,0,1,1,1
"4025",24,0,1,NA,0,0,1,0,0.833333333333333,0,15,15,70,85,0,0,0,1,0,0,0.375,0.375,0.489795918367347,1,0,0,0,0,4,"white",1,0,1,0,0
"4026",20,0,0,NA,0,0,2,1,0,0,85,85,0,0,0,0,0,0,0,0,0.125,0,1,1,0,0,0.25,0,3,"other",1,0,0,0,0
"4027",59,0,1,0,0,0,3,1,0,0,85,100,0,30,0,1,0,0,1,0,0,0.625,0.387755102040816,0,1,0,0.75,0,3,"black",0,0,0,0,0
"4028",54,0,0,0,0,0,3,0,0.333333333333333,NA,100,100,40,60,0,0,0,1,0,0,0.375,0.625,0.693877551020408,0,0,1,0.75,0,4,"white",1,0,0,NA,NA
"4029",59,1,0,NA,0,0,2,NA,0.5,0,50,50,0,50,0,0,0,1,0,0,0.25,0.125,1,0,0,0,0.75,0,4,"white",0,0,0,0,0
"4030",39,0,0,NA,0,0,2,0,0.833333333333333,NA,50,50,45,50,0,0,0,1,0,0,0.5625,0.625,0.489795918367347,0,0,0,0.5,0,4,"white",1,0,0,0,0
"4031",28,0,0,NA,0,0,1,1,0.833333333333333,0,15,0,100,60,0,0,0,1,0,0,0.75,0.5,0.591836734693878,1,0,0,0.5,1,4,"white",1,1,1,0,0
"4032",47,1,1,0,0,0,3,1,0,0,75,70,15,25,0,0,0,1,0,0,0.1875,1,0.897959183673469,0,0,0,0.5,0,3,"white",1,0,0,0,0
"4033",61,1,0,1,0,0,3,1,0.833333333333333,0,NA,NA,NA,NA,1,0,0,1,1,0,0.75,1,0.285714285714286,1,1,1,0.75,1,4,"white",1,1,0,0,0
"4034",37,0,1,NA,0,0,1,1,0.333333333333333,0,60,70,0,10,0,0,0,1,0,0,0,0.25,0.846938775510204,0,0,0,0.25,0,4,"white",0,0,0,0,0
"4035",40,0,0,1,0,0,3,0,0,0,100,100,40,70,0,1,0,0,1,0,NA,NA,NA,NA,1,NA,NA,0,3,"black",0,0,1,0,0
"4036",70,1,0,NA,1,0,2,0,0.166666666666667,0,70,100,0,0,0,0,0,1,0,0,0.8125,0.625,1,0,0,0,0.75,1,4,"white",1,0,0,0,0
"4037",69,0,0,0,0,0,3,1,0.666666666666667,0,20,0,90,60,0,0,0,1,0,0,0.375,1,0.489795918367347,0,1,1,1,0,4,"white",0,NA,1,1,1
"4038",64,1,1,0,1,0,2,1,1,0,0,0,100,85,0,0,0,1,0,0,0.5625,1,0.489795918367347,0,0,0,0,1,4,"white",0,0,1,1,1
"4039",48,0,0,1,1,0,3,1,1,0,0,0,70,60,1,0,0,1,1,1,0.75,1,NA,1,1,0,0.75,1,4,"white",1,0,0,1,1
"4040",54,1,1,0,1,0,2,0,0.5,0,15,30,80,60,0,0,0,0,0,0,0.75,0.75,0.489795918367347,1,0,1,0.5,1,3,"other",1,1,1,1,1
"4041",74,1,1,1,1,0,2,1,1,0,0,0,85,60,1,0,0,1,0,0,1,0.75,0.489795918367347,1,1,1,0.5,1,3,"white",0,0,0,0,0
"4042",28,0,0,NA,0,0,2,1,0.5,NA,50,50,0,50,0,0,0,1,0,0,0.4375,0.5,1,0,0,0,0.75,0,4,"white",0,0,0,0,0
"4043",39,0,0,1,0,0,3,NA,1,0,60,60,60,60,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,3,"white",0,1,1,1,1
"4044",57,1,1,0,0,0,2,1,0,0,70,85,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,4,"other",0,0,0,0,0
"4045",44,0,0,NA,0,0,1,NA,0.666666666666667,NA,0,50,100,100,0,0,0,1,0,0,0.4375,0.625,1,0,0,0,0.5,0,3,"white",0,0,0,0,0
"4046",80,1,0,NA,0,0,2,NA,1,0,85,85,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,4,"black",0,0,0,0,0
"4047",31,0,0,0,0,0,3,1,1,NA,100,0,100,100,1,0,0,1,1,0,0.5,0.5,NA,0,0,0,1,0,4,"white",0,1,0,0,0
"4048",43,1,0,NA,0,0,3,1,0.5,0,0,0,100,70,0,0,0,1,0,0,0.875,0.625,1,0,0,0,0.75,NA,3,"white",0,0,1,1,1
"4049",36,1,1,0,0,0,1,1,0,0,70,70,0,15,0,0,0,1,0,0,0,0.125,0.948979591836735,0,0,0,0,0,3,"white",0,0,0,0,0
"4050",80,0,1,NA,0,0,2,0,1,0,30,15,100,100,0,0,0,1,0,0,0.625,1,0.387755102040816,0,1,1,0.75,0,4,"white",1,0,1,0,0
"4051",53,1,1,NA,0,0,2,1,0.833333333333333,0,50,50,40,60,0,0,0,0,0,0,0.5625,0.5,0.489795918367347,0,0,1,0,0,4,"other",1,0,1,0,0
"4052",65,0,0,0,0,0,3,0,0.166666666666667,0,40,0,100,85,1,0,0,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,3,"white",0,0,1,0,0
"4053",37,0,0,1,1,0,3,1,1,0,0,0,85,85,1,0,0,1,0,1,0.875,0.875,0.489795918367347,1,1,1,0.75,1,3,"white",0,0,1,1,1
"4054",48,0,1,NA,0,0,2,0,0.166666666666667,0,85,100,15,0,0,0,0,0,0,1,0.3125,0.5,0.489795918367347,1,0,1,0.25,1,4,"other",1,0,1,1,1
"4055",56,0,0,NA,1,0,1,1,0.333333333333333,0,70,95,0,2,0,0,0,1,0,0,0.125,0.125,0.744897959183674,1,0,0,0,0,4,"white",0,0,0,0,0
"4056",40,0,0,NA,0,0,2,1,1,NA,0,15,85,70,0,0,0,1,1,0,NA,NA,NA,NA,1,NA,NA,1,4,"white",1,0,1,1,1
"4057",34,0,0,NA,1,0,1,0,0,0,100,100,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,4,"white",0,0,0,0,0
"4058",32,1,0,NA,0,0,3,0,0.666666666666667,NA,0,0,85,60,0,0,1,0,0,0,0.5625,0.5,1,0,1,1,0.75,0,3,"latino",1,0,1,NA,NA
"4059",30,1,1,NA,0,0,1,0,0.666666666666667,0,0,30,0,0,0,0,0,1,0,0,0.4375,0.375,0.489795918367347,1,0,1,0,0,4,"white",1,1,0,0,0
"4060",34,1,1,0,0,0,2,1,0.333333333333333,0,50,60,0,50,0,0,0,1,0,0,0.3125,0.25,0.489795918367347,0,0,0,0.25,0,3,"white",0,0,0,0,0
"4061",80,1,0,0,1,0,2,0,0,0,60,85,0,15,0,0,0,1,0,0,0.375,0.625,0.489795918367347,0,0,0,0.25,0,4,"white",1,0,0,0,0
"4062",46,0,1,NA,1,0,2,1,0.166666666666667,NA,60,60,0,10,0,0,0,0,0,0,0.4375,0.25,0.489795918367347,0,0,0,0.25,0,3,"other",0,0,0,0,0
"4063",64,0,1,0,0,0,2,1,0.666666666666667,0,30,40,40,60,0,0,0,1,0,0,0.8125,0.75,0.387755102040816,0,0,1,0.25,0,4,"white",0,0,0,0,0
"4064",44,1,1,NA,0,0,1,1,0.166666666666667,0,60,60,NA,0,0,0,0,1,0,0,0.4375,0.5,0.489795918367347,0,0,0,0,0,4,"white",0,0,0,0,0
"4065",38,0,1,NA,0,1,1,1,0,0,60,70,0,10,0,0,0,1,0,0,0.125,0.125,0.489795918367347,0,0,0,0,0,4,"white",0,0,0,0,0
"4066",76,1,0,0,0,0,3,1,0.166666666666667,0,60,85,0,0,NA,0,0,1,1,0,0.5625,0.875,0.489795918367347,1,0,1,0.75,NA,4,"white",0,0,0,0,0
"4067",42,0,1,0,1,0,1,1,0.666666666666667,0,60,70,30,50,0,0,0,1,0,0,0.4375,0.375,0.846938775510204,0,0,0,0.5,0,4,"white",1,1,0,0,0
"4068",24,0,1,NA,0,0,2,1,0.833333333333333,0,50,40,60,75,0,0,0,1,0,0,0.5625,0.75,0.846938775510204,1,0,0,0.5,NA,4,"white",0,0,0,1,1
"4069",28,1,0,NA,1,0,1,0,0.5,0,40,60,10,30,0,0,0,0,0,0,0.1875,0.125,0.948979591836735,0,0,0,0,0,4,"other",0,0,0,0,0
"4070",52,0,1,NA,0,0,1,1,1,0,30,60,0,30,0,0,0,1,0,0,0.6875,0.375,0.489795918367347,0,0,1,0.5,NA,3,"white",1,0,1,0,0
"4071",32,0,0,NA,0,0,3,1,1,NA,30,0,100,85,1,0,1,0,0,0,1,1,0.489795918367347,0,0,0,1,1,4,"latino",1,1,1,1,1
"4072",62,1,0,NA,1,0,1,1,0.833333333333333,0,30,60,15,30,0,0,0,1,0,0,0.5625,0.625,0.846938775510204,1,0,0,0.75,0,3,"white",0,0,0,0,0
"4073",41,0,1,0,0,1,1,1,0,0,70,85,0,0,0,0,0,1,0,0,0.0625,0,1,0,0,0,0,0,4,"white",0,0,0,0,0
"4074",19,0,0,0,0,0,1,1,0.166666666666667,0,85,60,0,30,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,4,"other",0,0,0,0,0
"4075",74,0,1,0,0,1,2,1,0,0,85,70,0,15,0,0,0,1,0,0,0.1875,0.5,0.846938775510204,0,0,0,0,0,4,"white",0,0,0,0,0
"4076",40,1,0,1,0,0,NA,0,0.833333333333333,NA,50,0,70,50,1,0,0,1,0,0,0.8125,0.875,0.489795918367347,NA,1,1,0.75,1,3,"white",0,0,0,0,0
"4077",26,0,0,0,0,0,2,1,0.333333333333333,NA,15,30,0,10,0,0,0,1,0,0,0.5,0.75,0.693877551020408,0,0,0,0.25,0,4,"white",0,0,0,0,0
"4078",52,1,0,NA,0,0,NA,1,0.166666666666667,0,60,60,0,30,0,1,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,4,"black",0,0,0,0,0
"4079",46,1,1,1,0,0,3,1,1,0,0,30,100,70,1,0,0,0,0,0,0.8125,1,0.489795918367347,0,0,1,0.75,1,4,"other",0,0,1,1,1
"4080",41,1,1,1,0,0,2,1,0,0,85,40,0,0,0,0,0,1,0,0,0.1875,0.375,0.846938775510204,0,0,0,0,0,4,"white",1,0,0,0,0
"4081",24,1,0,NA,0,0,2,0,1,NA,0,0,100,100,1,0,0,1,0,0,0.5,0.5,0.489795918367347,1,0,0,1,NA,4,"white",1,0,0,NA,NA
"4082",46,1,1,1,0,0,2,1,0.666666666666667,NA,0,0,90,60,1,0,0,0,0,0,0.625,0.875,0.438775510204082,0,1,1,0,0,3,"other",0,0,1,1,1
"4083",34,1,0,NA,0,0,2,1,0.833333333333333,0,40,30,70,70,0,0,0,1,0,0,0.5625,0.625,0.489795918367347,0,0,0,1,0,4,"white",0,0,0,0,0
"4084",76,0,1,0,0,0,2,1,0,0,90,100,0,0,0,0,0,1,0,0,0,0.875,1,0,0,0,0,0,4,"white",0,0,0,0,0
"4085",71,1,0,0,1,0,2,1,1,0,15,15,100,100,0,0,0,1,0,0,0,1,1,0,0,0,1,0,4,"white",0,0,0,0,0
"4086",52,1,1,0,0,0,3,0,1,0,0,0,100,70,1,0,0,1,0,1,0.9375,1,0.591836734693878,0,1,0,0.5,0,4,"white",1,1,1,1,1
"4087",78,1,0,NA,0,0,3,0,1,0,40,0,100,85,0,0,0,1,0,0,0.9375,0.75,0.693877551020408,0,0,1,0.5,1,4,"white",0,0,1,0,0
"4088",56,1,1,0,1,0,2,1,0.166666666666667,0,NA,60,15,30,0,0,0,1,0,0,0.6875,0.625,0.591836734693878,0,0,1,0.5,0,3,"white",0,0,0,1,1
"4089",-9,1,1,NA,0,0,1,0,0.333333333333333,NA,85,70,0,0,0,0,0,1,0,0,0.3125,0.25,0.489795918367347,0,0,0,0,0,3,"white",0,0,0,0,0
"4090",38,0,1,NA,0,0,2,0,0.5,0,40,30,50,40,0,0,0,0,0,0,0.5,0.5,0.489795918367347,0,0,1,0.25,0,4,"other",0,0,0,0,0
"4091",63,0,0,1,0,0,3,0,0,0,100,100,0,0,0,1,0,0,0,0,0,0.5,0.489795918367347,0,0,0,1,0,3,"black",0,0,0,0,0
"4092",65,0,0,1,0,0,3,0,1,0,0,0,100,85,0,0,0,1,1,1,0.75,1,0.13265306122449,1,1,0,0.5,0,3,"white",1,1,1,1,1
"4093",44,0,0,NA,0,0,1,1,1,0,15,0,100,85,0,0,0,1,0,0,0.875,0.5,0.489795918367347,1,0,1,1,0,4,"white",1,0,1,0,0
"4094",62,1,1,0,1,0,2,1,0.666666666666667,0,15,15,85,85,0,0,0,1,1,0,0.8125,0.875,0.13265306122449,1,1,1,1,1,4,"white",0,NA,1,1,1
"4095",29,1,1,NA,0,0,1,0,0.5,0,50,60,15,30,0,0,0,1,0,0,0.125,0.125,1,0,0,0,0,0,3,"white",0,0,0,0,0
"4096",38,1,1,NA,1,0,2,1,0.166666666666667,0,85,85,0,60,0,0,1,0,0,0,NA,NA,NA,NA,0,NA,NA,0,3,"latino",1,0,0,1,1
"4097",34,1,1,NA,0,0,1,1,0,0,80,95,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,4,"white",0,0,0,0,0
"4098",56,0,1,NA,0,0,1,1,0.333333333333333,0,60,70,0,15,0,0,0,1,0,0,0.4375,0.25,0.489795918367347,1,0,0,0,0,3,"white",1,0,0,0,0
"4099",55,0,1,NA,1,0,1,1,0,0,75,75,1,10,0,0,0,1,0,0,0.0625,0.75,0.591836734693878,0,0,0,0,0,3,"white",0,0,0,0,0
"4100",67,0,0,1,0,0,3,0,0.666666666666667,0,0,0,85,70,1,0,0,1,1,0,NA,NA,NA,NA,1,NA,NA,1,3,"white",1,0,1,NA,NA
"4101",34,1,1,0,1,0,2,0,0,0,100,100,0,0,0,0,0,0,0,0,0.125,0.375,1,0,0,0,0,NA,4,"other",0,0,0,NA,NA
"4102",80,1,0,0,0,0,2,0,0.166666666666667,0,0,NA,NA,100,0,0,0,1,0,0,0.9375,0.875,0.489795918367347,1,1,1,0.5,1,3,"white",0,1,1,1,1
"4103",30,1,0,NA,0,0,2,1,0.833333333333333,NA,0,0,70,100,0,0,0,1,0,1,0.5,0.5,0.285714285714286,0,0,1,0.75,0,4,"white",0,1,1,0,0
"4104",55,1,0,NA,0,0,2,1,1,0,40,40,85,70,0,0,0,1,0,0,0.75,0.75,0.846938775510204,1,0,1,0.75,1,3,"white",1,0,1,1,1
"4105",30,0,1,NA,0,0,1,1,0.166666666666667,NA,15,50,0,0,0,0,0,1,0,0,0,0.25,1,0,0,0,0.25,0,4,"white",0,0,0,0,0
"4106",66,1,1,0,1,0,2,1,0,0,85,85,0,15,0,0,0,1,0,0,0.1875,0.5,0.897959183673469,0,0,0,0,0,4,"white",0,0,0,0,0
"4107",31,0,0,0,0,0,1,0,0.333333333333333,NA,40,50,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0,3,"white",0,0,0,0,0
"4108",41,1,0,NA,0,0,NA,1,0.333333333333333,0,50,60,20,30,NA,0,0,1,0,0,0.3125,0.25,1,0,0,0,0,0,3,"white",0,0,0,0,0
"4109",71,1,0,NA,0,0,1,1,0,0,85,85,0,0,0,0,0,1,0,0,0,0.25,0.846938775510204,0,0,0,0,0,4,"white",0,0,0,0,0
"4110",60,0,1,NA,0,0,NA,0,0.333333333333333,0,75,70,0,0,0,0,0,1,0,0,0.4375,0.25,1,0,0,0,1,0,3,"white",0,0,0,0,0
"4111",58,0,0,NA,0,0,3,0,1,0,NA,0,90,5,0,0,0,1,0,0,1,0.5,0.591836734693878,1,0,0,1,1,3,"white",0,0,1,1,1
"4112",36,0,0,NA,1,0,2,0,0.833333333333333,0,65,65,10,15,0,0,0,1,0,0,0.625,0.5,0.489795918367347,1,0,1,0.25,0,4,"white",1,1,0,0,0
"4113",60,1,1,NA,0,0,1,1,0,0,70,85,0,15,0,0,0,1,0,0,0.125,0.375,0.897959183673469,0,0,0,0,0,4,"white",0,0,0,0,0
"4114",-9,1,1,0,0,0,3,NA,1,NA,0,0,100,60,1,0,0,1,1,1,NA,NA,NA,NA,1,NA,NA,1,3,"white",1,1,1,1,1
"4115",-9,1,1,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0.125,0.375,0.693877551020408,0,0,1,0,NA,4,"other",0,0,0,NA,NA
"4116",77,1,0,NA,0,0,3,1,0,0,100,100,NA,30,0,0,0,1,0,0,0.6875,0.625,1,0,0,0,0.75,0,3,"white",0,0,0,0,0
"4117",28,0,1,NA,0,0,1,1,0.5,0,20,50,10,20,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,1,4,"white",1,0,0,1,1
"4118",40,0,1,0,0,0,1,0,0.666666666666667,0,30,70,70,40,0,0,0,1,0,0,0.375,0.625,0.591836734693878,1,0,1,0,0,4,"white",1,0,0,0,0
"4119",61,1,1,1,1,0,3,1,0.833333333333333,0,15,30,40,85,0,0,0,1,0,0,0.6875,0.375,1,0,0,0,0.5,0,3,"white",0,0,1,0,0
"4120",45,0,0,0,0,0,1,0,0.5,0,50,50,50,50,0,1,0,0,0,0,0.5625,0.75,0.489795918367347,0,1,0,0.75,1,3,"black",1,0,1,0,0
"4121",21,1,0,NA,1,0,2,0,1,0,0,0,85,100,0,0,0,1,0,0,0.625,0.5,0.489795918367347,1,0,1,0.5,0,3,"white",0,0,1,NA,NA
"4122",27,0,1,0,0,0,2,0,0.5,0,50,60,30,50,0,0,0,1,0,0,0.25,0.5,0.489795918367347,0,0,1,0.5,0,4,"white",0,0,0,0,0
"4123",28,1,1,NA,0,0,2,0,0,0,70,60,0,30,0,0,0,1,0,0,0.125,0.125,1,0,0,0,0.25,0,3,"white",0,0,0,0,0
"4124",37,1,0,1,0,0,3,0,1,0,15,15,85,85,1,1,0,0,1,0,0.8125,0.625,0.489795918367347,0,1,1,1,0,4,"black",1,1,1,0,0
"4125",24,1,0,NA,0,0,NA,0,0.833333333333333,NA,100,85,100,100,0,0,0,1,0,0,0.5,0.5,1,0,0,1,0.75,NA,4,"white",1,1,0,1,1
"4126",72,1,1,0,0,0,2,0,0.5,0,40,50,0,40,0,0,0,1,0,0,0.3125,0.875,0.693877551020408,0,0,0,0.25,0,3,"white",0,0,0,0,0
